      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE
                   (GMT)    (N)    (E)    (km)       (Local)
 1965 JAN  7   10 22 17.0   36.50   26.50    0         5.3
 1965 JAN 10   08 02 41.0   39.25   22.25    0         4.9
 1965 JAN 12   17 26  1.0   37.00   22.00    0         4.0
 1965 JAN 15   14 56 36.0   36.75   21.75    0         4.5
 1965 FEB  9   20 38 46.0   37.75   20.50    0         5.0
 1965 FEB  9   23 32 55.0   37.75   20.50    0         4.9
 1965 MAR  2   22 00 15.0   38.50   27.50    0         5.0
 1965 MAR  9   19 16 49.0   39.00   24.00    0         4.2
 1965 MAR  9   20 14 29.0   39.00   24.00    0         4.4
 1965 MAR 10   00 04 36.0   39.00   24.00    0         4.8
 1965 MAR 10   21 50 20.0   39.00   24.00    0         4.8
 1965 MAR 31   12 01  6.0   38.50   21.75    0         5.1
 1965 APR  3   05 19 21.0   38.11   23.70    0         4.6
 1965 MAY 13   21 09 16.0   39.00   20.50    0         4.2
 1965 MAY 15   13 34 38.0   37.50   21.75    0         4.0
 1965 JUL  6   06 22 39.6   38.40   22.30    0         4.1
 1965 JUL  7   23 26 34.0   38.40   22.20    0         3.8
 1965 JUL 16   13 54 27.7   38.50   23.25    0         3.3
 1965 AUG 14   04 47 57.0   38.50   22.00    0         3.6
 1965 AUG 26   08 59 34.0   38.50   22.25    0         3.4
 1965 AUG 31   10 51 54.0   37.50   21.50    0         3.9
 1965 SEP  2   05 29 27.5   39.70   27.10    0         4.2
 1965 SEP  5   16 34 35.0   35.25   25.25    0         4.1
 1965 SEP  5   20 26  8.0   38.50   24.50    0         3.2
 1965 SEP  6   23 06 48.5   39.30   21.90    0         3.6
 1965 SEP  8   01 22 26.5   36.25   21.00    0         4.0
 1965 SEP 11   04 49  5.5   39.25   22.00    0         3.7
 1965 SEP 14   08 15  5.5   37.30   21.00    0         3.8
 1965 SEP 15   19 51 52.0   39.00   24.25    0         3.5
 1965 SEP 19   14 03 27.2   38.80   27.90    0         4.3
 1965 SEP 20   02 45 29.0   35.40   26.50    0         4.4
 1965 SEP 23   01 59  5.5   37.00   22.00    0         3.6
 1965 SEP 24   14 56 35.0   38.40   21.70    0         3.4
 1965 SEP 25   22 34 33.5   39.30   23.90    0         3.7
 1965 SEP 27   21 05  7.0   39.10   23.90    0         3.7
 1965 SEP 30   19 37 40.0   38.90   27.90    0         4.3
 1965 OCT  4   12 54 55.5   39.60   26.50    0         4.1
 1965 OCT  7   05 00 39.0   37.90   22.10    0         3.3
 1965 OCT 10   14 49 31.5   34.90   22.90    0         4.3
 1965 OCT 10   19 17 29.0   35.00   25.50    0         4.3
 1965 OCT 12   18 33 37.5   34.25   27.00    0         4.8
 1965 OCT 18   14 32 44.0   39.00   27.80    0         4.6
 1965 OCT 19   17 08 29.5   38.80   22.70    0         3.3
 1965 OCT 19   18 53 47.5   38.00   20.50    0         4.0
 1965 OCT 19   22 03 46.3   39.70   19.10    0         4.6
 1965 OCT 21   18 29  3.0   38.25   24.00    0         2.8
 1965 OCT 23   04 13 30.5   37.75   20.75    0         3.8
 1965 OCT 23   19 32 40.5   40.20   23.30    0         3.7
 1965 OCT 24   16 41 10.0   37.60   20.90    0         4.2
 1965 OCT 24   22 21  7.5   39.90   19.70    0         4.5
 1965 OCT 28   04 27 10.5   38.40   22.50    0         4.1
 1965 OCT 28   14 39 38.0   40.90   20.00    0         4.6
 1965 OCT 30   03 46 20.0   39.00   23.50    0         3.1
 1965 OCT 30   04 47 10.0   39.10   23.00    0         3.3
 1965 NOV  2   03 27  8.5   39.30   25.30    0         5.2
 1965 NOV  4   10 29 45.0   37.80   20.50    0         4.0
 1965 NOV  5   23 01  9.0   37.75   23.25    0         3.3
 1965 NOV  5   23 14 26.0   36.20   22.10    0         3.8
 1965 NOV  8   19 12 37.0   36.00   27.00    0         4.0
 1965 NOV  9   23 28 55.5   36.50   23.20    0         3.1
 1965 NOV 10   20 25  8.4   38.50   23.25    0         3.1
 1965 NOV 20   19 58  3.0   39.80   22.30    0         4.0
 1965 NOV 22   05 23 36.6   37.30   27.00    0         4.2
 1965 NOV 26   09 03 51.2   39.00   24.20    0         4.4
 1965 NOV 27   04 56 33.0   39.00   24.25    0         3.1
 1965 NOV 27   08 06  6.0   39.20   24.00    0         3.7
 1965 NOV 28   05 26  2.0   35.90   27.90    0         5.4
 1965 NOV 30   10 54 36.5   37.70   22.00    0         3.8
 1965 NOV 30   20 50 11.2   37.75   22.25    0         3.3
 1965 DEC  1   14 53 58.0   38.30   23.60    0         2.9
 1965 DEC  4   16 39 56.2   34.10   26.10    0         4.7
 1965 DEC  6   21 29 37.8   34.40   27.00    0         4.3
 1965 DEC  7   01 00 57.0   36.25   27.00    0         4.3
 1965 DEC  7   08 25  3.2   35.60   27.50    0         4.6
 1965 DEC  7   08 45 36.4   35.80   25.20    0         3.9
 1965 DEC  8   11 22  5.0   37.30   28.50    0         4.5
 1965 DEC 13   00 07 22.4   38.30   25.70    0         3.4
 1965 DEC 13   11 19 50.7   38.00   24.00    0         2.7
 1965 DEC 13   17 44  3.4   40.40   19.30    0         4.7
 1965 DEC 16   12 32 47.0   35.00   23.00    0         4.3
 1965 DEC 17   00 49 40.2   36.90   23.20    0         3.2
 1965 DEC 20   00 08 11.6   40.10   24.80    0         5.9
 1965 DEC 20   12 37 47.8   40.00   24.90    0         3.8
 1965 DEC 20   20 06 22.3   40.00   25.00    0         3.7
 1965 DEC 21   19 36 34.4   39.90   24.70    0         3.9
 1965 DEC 22   08 43 44.5   37.10   28.10    0         4.5
 1965 DEC 25   12 15 31.2   39.80   24.70    0         4.3
 1965 DEC 25   15 10 30.0   37.20   20.80    0         4.1
 1965 DEC 28   08 46 23.8   37.50   26.75    0         3.9
 1965 DEC 30   10 04 21.2   36.80   23.40    0         3.2
 1965 DEC 31   22 43 19.8   39.10   20.90    0         4.1

