      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE
                   (GMT)    (N)    (E)    (km)       (Local)
 1967 JAN  1   22 18  3.3   38.70   21.30    0         3.7
 1967 JAN  4   05 58 51.2   38.40   21.80    0         5.3
 1967 JAN  5   17 00 10.0   38.80   22.10    0         3.7
 1967 JAN 10   10 35 24.1   38.40   23.10    0         3.0
 1967 JAN 25   09 13 12.4   37.75   22.50    0         3.0
 1967 FEB  2   12 05 39.7   38.30   22.10    0         3.7
 1967 FEB  6   17 16 25.0   38.90   23.40    0         4.0
 1967 FEB 11   19 56 15.5   38.90   24.00    0         3.4
 1967 MAR  1   22 14 32.1   36.40   23.80    0         3.6
 1967 MAR  3   01 32 40.2   37.50   20.90    0         3.7
 1967 MAR  4   18 12 31.0   39.20   24.60    0         3.9
 1967 MAR  4   18 37 57.5   39.20   24.60    0         5.1
 1967 MAR  4   18 48 39.2   39.10   24.70    0         3.4
 1967 MAR  4   19 02 43.1   39.20   24.50    0         3.1
 1967 MAR  4   19 18  1.5   39.20   24.70    0         3.2
 1967 MAR  4   20 23 24.0   39.20   24.60    0         3.0
 1967 MAR  4   20 54  4.8   39.20   24.60    0         3.2
 1967 MAR  4   21 41 27.4   39.20   24.60    0         3.1
 1967 MAR  4   23 15  1.5   39.20   24.70    0         3.1
 1967 MAR  5   00 45 49.3   39.30   24.50    0         3.5
 1967 MAR  5   00 59 33.8   39.20   24.70    0         4.1
 1967 MAR  5   01 46  2.6   39.20   24.60    0         3.7
 1967 MAR  5   01 58 46.2   39.20   24.70    0         3.5
 1967 MAR  5   02 44  2.3   39.10   24.50    0         3.4
 1967 MAR  5   03 51  6.1   39.10   24.60    0         3.7
 1967 MAR  5   09 03  5.6   39.30   24.70    0         2.9
 1967 MAR  5   22 34 27.0   39.40   24.40    0         3.1
 1967 MAR  6   01 33  1.4   39.20   24.40    0         3.7
 1967 MAR  7   07 48  4.3   39.20   24.40    0         3.1
 1967 MAR  7   11 52 51.5   39.20   24.40    0         3.1
 1967 MAR  7   11 58 44.5   39.10   24.60    0         3.5
 1967 MAR  7   18 52 50.3   39.20   24.50    0         3.0
 1967 MAR  7   20 35 49.0   40.00   20.50    0         4.0
 1967 MAR  8   17 45 28.5   39.10   24.80    0         3.1
 1967 MAR 10   15 24 35.3   37.40   20.80    0         3.5
 1967 MAR 10   16 49 11.5   37.50   21.50    0         3.4
 1967 MAR 10   19 42 28.5   39.00   21.70    0         3.2
 1967 MAR 15   22 35 13.2   34.50   25.50    0         4.0
 1967 MAR 16   18 51 53.4   38.50   20.70    0         3.7
 1967 MAR 16   22 05  6.2   39.10   24.50    0         3.4
 1967 MAR 16   22 24 53.8   39.50   24.00    0         3.5
 1967 MAR 18   02 22 28.0   39.00   22.50    0         3.0
 1967 MAR 18   19 35  1.0   39.00   22.75    0         3.0
 1967 MAR 19   11 46 20.0   38.75   20.25    0         3.8
 1967 MAR 19   21 23 50.8   38.00   21.70   50         3.3
 1967 MAR 20   23 16 11.0   39.75   22.00    0         3.4
 1967 MAR 22   00 48  9.0   39.50   24.50    0         3.0
 1967 MAR 23   16 17   .2   39.60   24.40    0         3.2
 1967 MAR 25   18 21 22.7   39.75   21.00    0         3.6
 1967 MAR 28   00 04 23.2   38.50   25.20    0         4.4
 1967 MAR 28   20 53  2.8   39.00   21.25    0         3.5
 1967 MAR 28   21 09 24.1   39.00   21.25    0         3.4
 1967 MAR 28   22 13 50.9   39.25   20.75    0         3.5
