      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE
                   (GMT)    (N)    (E)    (km)       (Local)
 1968 JAN  1   12 13 16.0   35.50   25.70    0         3.9
 1968 JAN  1   18 26 39.0   35.70   20.70    0         4.1
 1968 JAN  3   00 12 43.0   40.50   25.50    0         3.9
 1968 JAN  4   19 40 47.0   34.70   23.50    0         4.0
 1968 JAN  5   00 30 17.0   39.90   20.30    0         4.0
 1968 JAN  6   15 09 42.0   36.30   22.90    0         3.7
 1968 JAN  9   23 15 41.0   35.50   22.50    0         4.3
 1968 JAN 10   06 44 56.0   38.30   23.40    0         3.5
 1968 JAN 13   09 16  7.0   36.40   21.40    0         3.8
 1968 JAN 14   17 03  3.0   36.60   21.90    0         3.5
 1968 JAN 16   08 32 59.0   38.00   22.75    0         2.9
 1968 JAN 17   21 06 46.0   38.10   24.30    0         3.1
 1968 JAN 17   23 22  5.0   37.80   24.50    0         2.8
 1968 JAN 18   04 42  9.0   37.75   21.00    0         2.4
 1968 JAN 18   06 41 17.0   38.90   20.80    0         3.8
 1968 JAN 19   02 03 25.0   38.00   20.00    0         2.3
 1968 JAN 19   06 52 23.0   35.00   20.00    0         4.0
 1968 JAN 21   13 58 38.0   38.40   23.20    0         3.7
 1968 JAN 23   10 24 12.0   36.50   21.25    0         3.8
 1968 JAN 23   13 23 29.0   37.75   20.50    0         3.5
 1968 JAN 27   20 52 41.0   36.30   25.50    0         3.6
 1968 JAN 28   22 49 18.0   37.50   23.00    0         2.8
 1968 JAN 30   10 09 31.0   36.00   26.60    0         3.9
 1968 JAN 31   08 31 17.0   39.00   24.25    0         3.1
 1968 FEB  4   00 31 14.0   39.10   20.70    0         3.7
 1968 FEB  5   07 22 27.0   38.70   22.40   50         3.0
 1968 FEB  6   21 32  5.0   39.70   25.20    0         3.5
 1968 FEB  6   22 21 44.0   38.90   22.90    0         3.3
 1968 FEB  7   22 22 21.0   36.60   26.80  150         5.0
 1968 FEB  8   13 00 38.0   39.10   21.40    0         3.4
 1968 FEB 10   17 24 49.0   39.30   22.20    0         3.5
 1968 FEB 14   12 14 15.0   36.00   21.50    0         3.7
 1968 FEB 19   22 45  3.0   39.30   25.00    0         3.1
 1968 FEB 19   22 45 39.0   39.50   24.80    0         6.7
 1968 FEB 19   23 06 58.0   39.50   24.90    0         4.1
 1968 FEB 19   23 09 45.0   39.20   25.10    0         4.4
 1968 FEB 19   23 12 34.0   39.50   24.75    0         4.7
 1968 FEB 19   23 21 16.0   39.00   25.25    0         3.9
 1968 FEB 19   23 26 30.0   39.25   25.50    0         3.8
 1968 FEB 19   23 31 56.0   39.50   25.00    0         4.1
 1968 FEB 19   23 53 50.0   39.30   25.10    0         4.4
 1968 FEB 19   23 58 36.0   39.00   25.50    0         3.6
 1968 FEB 20   00 18 38.0   39.00   25.50    0         4.0
 1968 FEB 20   00 21 49.0   39.25   25.25    0         3.7
 1968 FEB 20   00 26 57.0   39.00   25.50    0         3.7
 1968 FEB 20   00 31 56.0   39.25   25.50    0         3.6
 1968 FEB 20   00 39 11.0   39.50   25.25    0         4.5
 1968 FEB 20   01 10 43.0   39.10   25.80    0         3.8
 1968 FEB 20   01 21 10.0   39.00   25.50    0         3.7
 1968 FEB 20   01 28 24.0   39.50   24.80    0         3.8
 1968 FEB 20   01 57   .0   39.25   25.50    0         3.8
 1968 FEB 20   02 21 52.0   39.30   25.60    0         4.6
 1968 FEB 20   03 16  3.0   39.20   25.50    0         3.9
 1968 FEB 20   04 41 36.0   39.00   25.75    0         4.0
 1968 FEB 20   05 33  5.0   39.75   22.25    0         3.7
